name,subclade,BEAST-set
ARI69615,V-clade,N
ARI69655,V-clade,N
ARI69773,V-clade,N
ARI69879,V-clade,N
ARI69889,V-clade,N
ARI69957,V-clade,N
ARI70081,V-clade,N
ARI70266,V-clade,N
ARI70340,V-clade,Y
ARI70433,V-clade,N
ARI70456,F-clade,N
ARI70494,V-clade,N
ARI70504,V-clade,N
ARI70514,V-clade,Y
ARI70591,V-clade,N
ARI70611,F-clade,N
ARO40996,V-clade,N
ARO41766,V-clade,N
ARO44117,V-clade,N
ARO85361,V-clade,N
ARO85618,F-clade,N
ARQ85087,V-clade,N
ARQ87435,V-clade,N
ART29498,V-clade,N
ART29508,V-clade,N
ART29518,V-clade,N
ART29547,F-clade,N
ART29557,F-clade,N
ART29567,F-clade,N
ART29577,F-clade,N
ART29597,F-clade,N
ART29616,V-clade,N
ART29653,V-clade,N
ART29702,F-clade,N
ART29741,V-clade,N
ART29761,V-clade,N
ART29771,V-clade,N
ART29781,F-clade,N
ART29799,F-clade,N
ARV89528,V-clade,N
ARV89868,V-clade,N
ARW80410,V-clade,N
ARX97135,F-clade,N
ARX97155,F-clade,N
ARX97183,V-clade,N
ARX97203,F-clade,N
ARX97223,V-clade,N
ARX97233,V-clade,N
ARX97278,F-clade,N
ARX97288,V-clade,N
ARX97308,F-clade,N
ARX97326,F-clade,N
ARX97345,F-clade,N
ASB32522,V-clade,N
ASB32546,V-clade,N
ASB32618,V-clade,N
ASB32630,V-clade,N
ASB32666,V-clade,N
ASB32702,V-clade,N
ASB32738,V-clade,N
ASB32774,V-clade,N
ASB32810,V-clade,N
ASB33037,V-clade,N
ASB33325,F-clade,Y
ASB33559,V-clade,N
ASB33571,V-clade,N
ASB33619,V-clade,N
ASB33679,V-clade,N
ASB33691,V-clade,N
ASB33784,F-clade,N
ASB33829,F-clade,N
ASB33925,V-clade,N
ASB33961,V-clade,N
ASB33973,V-clade,N
ASB33997,F-clade,N
ASF57938,V-clade,N
ASF57984,F-clade,N
ASF58100,V-clade,Y
ASF58110,V-clade,N
ASK84336,V-clade,N
ASM80918,V-clade,N
ASM80928,F-clade,N
ASM91246,V-clade,N
ASR91978,F-clade,N
ASR92056,F-clade,N
ASU55690,V-clade,N
ASU55712,V-clade,N
ASU55719,V-clade,N
ASU55751,V-clade,N
ASW32745,V-clade,N
ASW32826,V-clade,N
ASW32965,V-clade,N
ASW33194,V-clade,Y
ASW34040,F-clade,N
ASX97572,F-clade,N
ASY92635,F-clade,N
ASY92743,F-clade,N
ASY92791,F-clade,N
ASY92815,F-clade,N
ASY92876,F-clade,Y
ATB53793,F-clade,N
ATB53885,F-clade,N
ATB53984,V-clade,N
ATB54028,V-clade,N
ATB54280,V-clade,N
ATB54335,V-clade,N
ATB54357,V-clade,N
ATD52166,V-clade,N
ATE48691,V-clade,N
ATE48751,F-clade,N
ATE49041,V-clade,N
ATE49104,F-clade,Y
ATE49651,F-clade,N
ATE49701,V-clade,N
ATE49721,F-clade,N
ATE49753,V-clade,N
ATE49795,V-clade,N
ATE49867,V-clade,N
ATE49939,F-clade,N
ATI21464,V-clade,N
ATI21474,V-clade,N
ATI21575,F-clade,N
ATI22854,V-clade,N
ATJ01182,F-clade,N
ATJ01240,F-clade,N
ATJ01263,V-clade,N
ATJ01274,F-clade,N
ATJ01286,F-clade,N
ATJ01298,F-clade,N
ATJ01345,F-clade,N
ATJ01369,F-clade,Y
ATJ01381,F-clade,N
ATJ01439,F-clade,N
ATJ01450,F-clade,N
ATJ01518,V-clade,N
ATJ01633,F-clade,N
ATJ01644,F-clade,N
ATJ01678,F-clade,N
ATJ01744,F-clade,N
ATJ01767,F-clade,N
ATJ01916,F-clade,N
ATJ01973,F-clade,N
ATJ02064,F-clade,N
ATJ02075,F-clade,N
ATJ02109,F-clade,N
ATJ02121,F-clade,N
ATJ02142,F-clade,N
ATJ02177,F-clade,N
ATJ02188,F-clade,N
ATJ02221,F-clade,N
ATJ02254,V-clade,N
ATJ02266,F-clade,N
ATJ02277,F-clade,N
ATJ02401,V-clade,N
ATJ02470,F-clade,Y
ATJ02482,F-clade,N
ATJ02517,F-clade,N
ATJ02561,F-clade,N
ATJ02606,F-clade,N
ATJ02651,F-clade,N
ATJ02675,F-clade,N
ATJ02708,F-clade,N
ATJ02753,F-clade,N
ATJ02765,F-clade,N
ATL15320,F-clade,N
ATP61300,F-clade,N
ATP61338,V-clade,N
ATP61360,V-clade,N
ATP61390,F-clade,N
ATP61421,V-clade,N
ATP61430,F-clade,N
ATP80647,V-clade,N
ATU89421,V-clade,N
ATU89594,V-clade,N
ATU89840,V-clade,N
ATX60697,V-clade,N
ATX60870,V-clade,N
ATX61174,V-clade,N
ATY36377,V-clade,N
ATY36498,V-clade,N
ATZ79384,V-clade,N
AUC64517,V-clade,N
AUC65350,V-clade,Y
AUC65362,V-clade,N
AUC65465,V-clade,N
AUC65521,V-clade,N
AUC65676,V-clade,N
AUC65687,V-clade,N
AUC65742,V-clade,N
AUC65820,V-clade,N
AUC65831,V-clade,N
AUC65909,V-clade,N
AUC67546,V-clade,N
AUH29302,V-clade,N
AUH29536,V-clade,N
AUH29964,V-clade,N
AUH31831,V-clade,N
AUI44066,V-clade,N
AUI44110,V-clade,N
AUM61234,V-clade,N
AUM61293,V-clade,N
AUM61321,V-clade,N
AUM61361,V-clade,N
AUM85886,V-clade,Y
AUN87076,V-clade,N
AUN87135,F-clade,N
AUN87175,V-clade,Y
AUN87185,F-clade,N
AUN87256,F-clade,N
AUO32051,F-clade,N
AUO32061,V-clade,N
AUO32081,F-clade,N
AUO32091,F-clade,N
AUO32121,V-clade,N
AUO32141,F-clade,N
AUO32151,V-clade,N
AUO32181,F-clade,N
AUP47954,V-clade,N
AUP48243,V-clade,N
AUP48561,V-clade,Y
AUP48717,V-clade,N
AUP48966,V-clade,N
AUS93397,V-clade,N
AUT17399,V-clade,N
AUT17465,V-clade,N
AUT17476,V-clade,N
AUT17509,V-clade,N
AUT17531,V-clade,N
AVH77360,V-clade,N
AVH77382,V-clade,N
AVH77503,V-clade,N
AVH77558,V-clade,Y
AVH77668,V-clade,N
AVH86207,V-clade,N
AVH86296,F-clade,N
AVH86306,F-clade,N
AVI59053,clade-split,Y
AVL84676,V-clade,N
AVL84746,V-clade,N
AVL84755,F-clade,N
AVL84825,V-clade,N
AVN87109,V-clade,Y
AVN87120,V-clade,N
AVN87142,V-clade,N
AVN87187,V-clade,N
AVN87232,V-clade,N
AVN87322,clade-split,Y
AVN87378,V-clade,N
AVN87433,V-clade,N
AVN87503,V-clade,N
AVN87536,V-clade,N
AVP03613,V-clade,N
AVP03663,V-clade,N
AVP03828,V-clade,N
AVP08256,V-clade,N
AVP08312,V-clade,N
AVP08430,V-clade,N
AVP08507,V-clade,N
AVP08551,V-clade,N
AVP08606,V-clade,N
AVP08980,V-clade,N
AVP09019,V-clade,N
AVP09063,V-clade,N
AVP09618,V-clade,N
AVP27002,V-clade,N
AVR40471,V-clade,N
AVR40501,V-clade,N
AVR40551,V-clade,N
AVR40615,V-clade,N
AVR40637,V-clade,N
AVR40649,V-clade,N
AVR40703,V-clade,N
AVR40910,V-clade,N
AVR40923,V-clade,N
AVR41022,V-clade,N
AVR41275,V-clade,N
AVR41371,V-clade,N
AVR41407,V-clade,N
AVX28521,V-clade,N
AVX28614,V-clade,N
AVX28702,V-clade,N
AVX28746,V-clade,N
AVX28779,V-clade,N
AVX28922,V-clade,N
AVX28934,V-clade,N
AVX29120,V-clade,N
AVX29164,V-clade,N
AVX29253,V-clade,N
AVX29268,V-clade,N
AVX29307,V-clade,Y
AVX35692,F-clade,N
AVX35712,F-clade,N
AVX35722,F-clade,N
AVX35732,V-clade,N
AVX35742,F-clade,N
AVX35762,V-clade,N
AVX35772,F-clade,N
AVX35801,V-clade,N
AVX35811,V-clade,N
AVX35830,F-clade,N
AVZ44856,F-clade,N
AWB13723,V-clade,N
AWB14297,V-clade,N
AWC06912,V-clade,N
AWC06923,V-clade,N
AWC06989,V-clade,N
AWC07022,V-clade,N
AWI42291,V-clade,N
AWI42500,V-clade,N
AWI42522,V-clade,N
AWI42566,V-clade,Y
AWI42863,V-clade,N
AWR93180,clade-split,Y
AWV55007,F-clade,N
AWV55075,V-clade,N
AWW19634,V-clade,N
AWW19635,V-clade,N
AWW19643,V-clade,N
AWW19645,V-clade,N
AWW19659,V-clade,N
AWW19666,V-clade,N
AWW19674,V-clade,N
AWW19677,V-clade,N
AWW19687,V-clade,N
AWW19691,V-clade,N
AWW19711,V-clade,N
AWW19714,V-clade,N
AWW19717,V-clade,N
AWW19720,V-clade,N
AWW19725,V-clade,N
AWW19726,V-clade,N
AWW19732,V-clade,N
AWW20426,V-clade,N
AWW20686,V-clade,N
AWW20911,V-clade,N
AWW20924,V-clade,N
AWW21004,V-clade,N
AWW21200,V-clade,N
AWX41511,V-clade,N
AWX41533,V-clade,N
AWX41687,V-clade,N
AWX41753,V-clade,N
AWX41764,V-clade,N
AWX61279,V-clade,N
AWZ62276,V-clade,N
AXB50939,V-clade,N
AXB51043,V-clade,N
AXB51076,V-clade,N
AXB51087,V-clade,N
AXB51230,V-clade,N
AXB51263,V-clade,N
AXB51307,V-clade,N
AXB51384,V-clade,N
AXB51428,V-clade,N
AXB51483,V-clade,N
AXB53376,V-clade,N
AXC24819,F-clade,N
AXC24839,V-clade,N
AXC24848,V-clade,N
AXC24867,F-clade,N
AXC25015,V-clade,N
AXE74457,F-clade,Y
AXE74560,F-clade,N
AXE74569,F-clade,N
AXE74576,F-clade,N
AXF92797,V-clade,N
AXF93329,V-clade,N
AXH80458,V-clade,N
AXH81104,V-clade,N
AXH81420,V-clade,Y
AXI98912,F-clade,N
AXK92853,V-clade,N
AXK92864,V-clade,N
AXK92886,V-clade,N
AXO65003,V-clade,N
AXO65151,V-clade,N
AXR72011,V-clade,N
AXR72127,V-clade,N
AXR72243,V-clade,N
AXS75266,V-clade,N
AXS75276,F-clade,N
AXS75295,F-clade,N
AXS75383,V-clade,N
AXS75453,F-clade,N
AXS75463,V-clade,N
AXU98429,V-clade,N
AXV43415,V-clade,N
AXY80656,V-clade,N
AYD78999,F-clade,N
AYD79206,F-clade,N
AYF59367,V-clade,N
AYH64988,V-clade,N
AYH65018,F-clade,N
AYM50246,V-clade,N
AYM55954,F-clade,N
AYM55994,F-clade,N
AYM56003,V-clade,N
AYO97897,F-clade,Y
AYO97909,F-clade,N
AYO97957,F-clade,N
AYO98065,F-clade,N
AYO98154,F-clade,N
AYO98241,V-clade,N
AYO98764,F-clade,N
BAJ11773,clade-split,Y
AYQ95818,F-clade,N
AYQ95847,V-clade,N
AYW00780,V-clade,N
AYW34910,V-clade,N
AYW34920,V-clade,N
AYW34940,F-clade,N
AYW34960,V-clade,N
AYW34970,F-clade,N
AYW34980,V-clade,N
AYW35029,V-clade,N
AZG04539,V-clade,N
AZG04550,V-clade,Y
AZG04758,V-clade,N
AZJ60801,V-clade,N
AZJ60894,V-clade,Y
AZK15954,V-clade,N
AZK23238,V-clade,N
AZL96850,V-clade,N
AZM94163,V-clade,N
AZQ00453,F-clade,N
AZQ20392,F-clade,N
AZQ20414,F-clade,Y
AZQ20449,V-clade,N
AZQ20506,V-clade,N
AZQ20551,V-clade,N
AZQ20600,F-clade,N
AZQ20635,V-clade,N
AZQ97802,V-clade,N
AZQ97988,V-clade,N
AZQ98092,V-clade,N
AZQ98114,V-clade,N
AZQ98125,V-clade,N
AZQ98170,V-clade,N
AZQ98317,V-clade,N
AZQ98340,V-clade,N
AZQ98351,V-clade,N
AZQ98486,V-clade,N
AZQ98509,V-clade,N
AZQ98801,V-clade,N
AZQ99006,V-clade,N
AZQ99131,V-clade,N
AZS62004,V-clade,N
AZS64684,V-clade,N
AZS65021,V-clade,N
AZS65132,V-clade,N
AZS65221,V-clade,N
AZS65277,V-clade,N
AZS65374,V-clade,N
AZS65413,V-clade,N
AZS65670,V-clade,N
AZS68880,V-clade,N
AZS69200,V-clade,N
AZY31736,V-clade,N
AZY31745,V-clade,N
AZY31748,V-clade,N
AZY31750,V-clade,N
AZY40074,V-clade,N
AZY40081,V-clade,N
AZY40089,V-clade,N
AZY40097,V-clade,N
AZY87307,V-clade,N
AZY87337,V-clade,N
AZY87350,V-clade,N
AZY87372,V-clade,N
AZY87997,V-clade,N
AZY88035,V-clade,N
QAB01940,V-clade,N
QAB01951,V-clade,N
QAB01995,V-clade,N
QAB02006,V-clade,N
QAB02127,V-clade,N
QAB02291,V-clade,N
QAB02400,V-clade,N
QAB02464,V-clade,N
QAB02485,V-clade,N
QAB02647,V-clade,N
QAB03517,V-clade,N
QAB03525,V-clade,N
QAB03532,V-clade,N
QAB03535,V-clade,N
QAB03551,V-clade,N
QAB04416,V-clade,N
QAB04442,V-clade,N
QAB04459,V-clade,N
QAU20680,V-clade,N
QAU20751,V-clade,N
QAX25167,V-clade,N
QAX25189,F-clade,N
QAX25302,F-clade,N
QAX25315,V-clade,N
QAX25337,F-clade,N
QAX25359,F-clade,N
QAX25371,F-clade,N
QAX25506,V-clade,N
QAX25550,V-clade,N
QAX25561,F-clade,N
QAX25800,F-clade,N
QAX25822,F-clade,N
QAX25833,F-clade,N
QAX25900,F-clade,N
QAX25934,F-clade,N
QAX25956,F-clade,N
QAX26001,V-clade,N
QAX26012,V-clade,N
QAX26034,V-clade,N
QAX26114,F-clade,N
QAY27560,V-clade,Y
QAY27571,V-clade,Y
QAY27592,V-clade,N
QAY27711,V-clade,N
QAY27878,V-clade,N
QAY28030,V-clade,Y
QAY28084,V-clade,N
QAY28259,V-clade,N
QAY30829,F-clade,N
QAY30961,V-clade,N
QBA29516,F-clade,N
QBA29526,F-clade,N
QBA29564,F-clade,Y
QBA29631,F-clade,N
QBA29640,F-clade,N
QBA29650,V-clade,N
QBA82261,F-clade,N
QBA82395,V-clade,N
QBA98181,V-clade,N
QBA98192,V-clade,N
QBA98625,V-clade,N
QBA98695,V-clade,N
QBA98739,V-clade,N
QBF02832,F-clade,N
QBF03567,F-clade,N
QBF65934,V-clade,N
QBF66382,V-clade,N
QBF66481,V-clade,N
QBF66767,V-clade,N
QBF66866,V-clade,N
QBF67053,V-clade,N
QBF67185,V-clade,N
QBH70672,V-clade,N
QBH71111,V-clade,N
QBH71293,V-clade,N
QBH71363,V-clade,N
QBH71529,V-clade,N
QBH71540,V-clade,N
QBH71562,V-clade,N
QBH71697,V-clade,N
QBL90258,V-clade,N
QBL90308,V-clade,N
QBL90338,V-clade,Y
QBL90348,V-clade,N
QBL90369,V-clade,N
QBL90391,V-clade,N
QBL90787,V-clade,N
QBL90919,V-clade,N
QBL90952,V-clade,N
QBL91150,V-clade,N
QBL96388,V-clade,N
QBL96520,V-clade,N
QBL96597,V-clade,N
QBL96806,V-clade,N
QBM03039,V-clade,N
QBM03114,V-clade,N
QBM03246,V-clade,N
QBM03301,V-clade,N
QBM03390,V-clade,N
QBM03443,V-clade,N
QBM03686,V-clade,N
QBM03717,V-clade,N
QBM03895,V-clade,N
QBM04070,V-clade,N
QBM04082,V-clade,N
QBM04093,V-clade,N
QBM04126,V-clade,N
QBM04335,V-clade,N
QBM06778,V-clade,N
QBM06900,V-clade,N
QBM06999,V-clade,N
QBM07079,V-clade,N
QBM07090,V-clade,N
QBM07189,V-clade,N
QBM07334,V-clade,N
QBM07753,V-clade,N
QBM12171,V-clade,N
QBM12188,V-clade,N
QBM12198,V-clade,N
QBM12210,V-clade,N
QBM12212,V-clade,N
QBM12214,V-clade,N
QBM12786,V-clade,N
QBM13039,V-clade,N
QBM13155,V-clade,N
QBO25287,F-clade,N
QBO25297,F-clade,N
QBO25316,F-clade,N
QBO25421,V-clade,N
QBO25431,V-clade,N
QBO25491,V-clade,N
QBO25550,V-clade,N
QBO25590,F-clade,N
QBO25600,F-clade,N
QBO25649,F-clade,N
QBP37733,V-clade,N
QBP37952,V-clade,N
QBP37962,V-clade,N
QBP38052,V-clade,N
QBQ69912,V-clade,N
QBQ70210,V-clade,N
QBQ86307,V-clade,N
QBQ86450,V-clade,N
QBQ86527,V-clade,N
QBQ86604,V-clade,N
QBQ86747,V-clade,N
QBQ86808,V-clade,N
QBQ86835,V-clade,N
QBR86771,V-clade,N
QBR86814,V-clade,N
QBR87001,V-clade,N
QBR87111,V-clade,N
QBR87122,V-clade,N
QBR98511,V-clade,N
QBS18577,V-clade,N
QBS18611,V-clade,N
QBS19293,V-clade,N
QBS19328,V-clade,N
QBX91563,V-clade,N
QBX91575,V-clade,N
QBX91584,V-clade,N
QBX91592,V-clade,N
QBX91600,V-clade,Y
QBX91605,V-clade,N
QBX91615,V-clade,N
QBX91626,V-clade,N
QBX91635,V-clade,N
QBX91639,V-clade,N
QBX92168,V-clade,N
QBX92667,V-clade,N
QBY33581,V-clade,N
QBY33648,V-clade,N
QBY33694,V-clade,N
QBY33825,V-clade,N
QBY33910,V-clade,N
QBY34044,V-clade,N
QBY34089,V-clade,N
QBY34123,V-clade,N
QBY34199,V-clade,N
QBY34408,V-clade,N
QBY34418,V-clade,N
QBY34452,V-clade,N
QBZ79098,V-clade,N
QBZ79124,V-clade,N
QBZ79127,V-clade,N
QBZ79132,V-clade,N
QBZ79549,V-clade,Y
QBZ79934,V-clade,N
QBZ80234,V-clade,N
QBZ80361,V-clade,N
QBZ80384,V-clade,N
QBZ80572,V-clade,N
QCF42735,V-clade,N
QCF42755,V-clade,N
QCF42759,V-clade,N
QCF42764,V-clade,N
QCF42766,V-clade,N
QCF44106,V-clade,N
QCF60748,F-clade,N
QCF60777,F-clade,N
QCF60894,F-clade,N
QCG82542,V-clade,N
QCG82632,V-clade,N
QCG82929,V-clade,N
QCG82995,V-clade,N
QCG83044,V-clade,N
QCG83061,V-clade,N
QCG83094,V-clade,N
QCG83193,V-clade,N
QCG83302,V-clade,N
QCG83335,V-clade,N
QCG83390,V-clade,N
QCG83473,V-clade,N
QCG83533,V-clade,N
QCG83555,V-clade,N
QCG83621,V-clade,N
QCG83654,V-clade,N
QCH41736,V-clade,N
QCH41756,V-clade,N
QCH41770,V-clade,Y
QCH41771,V-clade,N
QCH41776,V-clade,N
QCH41789,V-clade,N
QCH42701,V-clade,N
QCO71908,V-clade,N
QCO71960,V-clade,N
QCO72053,V-clade,N
QCO72173,V-clade,N
QCO72504,V-clade,N
QCO72629,V-clade,N
QCO72752,V-clade,N
QCO89947,V-clade,N
QCO89967,F-clade,N
QCO89994,V-clade,N
QCO90003,F-clade,N
QCO90122,V-clade,N
QCO90151,F-clade,N
QCO90159,F-clade,N
QCO90189,V-clade,N
QCO90199,V-clade,N
QCP66492,V-clade,N
QCP67077,V-clade,N
QCP67356,V-clade,N
QCP67403,V-clade,N
QCP67828,V-clade,N
QCQ18731,V-clade,N
QCQ18760,V-clade,N
QCQ18764,V-clade,N
QCQ18767,V-clade,N
QCQ18776,V-clade,N
QCQ19243,V-clade,N
QCT08254,V-clade,Y
QCT08273,V-clade,N
QCT09280,V-clade,N
QCW11464,V-clade,N
QCW11486,V-clade,N
QCW11563,V-clade,N
QCW11706,V-clade,N
QCW11728,V-clade,N
QCW11872,V-clade,N
QCW11905,V-clade,N
QCW16555,V-clade,N
QCW16572,V-clade,N
QCW16714,V-clade,N
QCW16747,V-clade,N
QCW16789,V-clade,N
QCW16804,V-clade,N
QCW16868,V-clade,N
QCW16954,V-clade,N
QCW17134,V-clade,N
QCW17242,V-clade,N
QCW17440,V-clade,N
QCW17539,V-clade,N
QCW17561,V-clade,N
QCW17625,V-clade,N
QCW17704,V-clade,N
QCW17779,V-clade,N
QCW17924,V-clade,N
QCW18164,V-clade,N
QCW18187,V-clade,N
QCW18198,V-clade,N
QCW18291,V-clade,N
QCY49105,V-clade,N
QDA17029,V-clade,N
QDA45703,V-clade,N
QDA45808,V-clade,N
QDA45830,V-clade,N
QDC19647,V-clade,N
QDC19650,V-clade,N
QDC19659,V-clade,N
QDC19892,V-clade,N
QDC27344,V-clade,N
QDE05233,V-clade,N
QDE05273,V-clade,N
QDE05426,V-clade,N
QDE05481,V-clade,N
QDE05514,V-clade,N
QDE05646,V-clade,N
QDE05712,V-clade,N
QDE05723,V-clade,N
QDE05866,V-clade,N
QDE05987,V-clade,Y
QDE05997,V-clade,N
QDE06009,V-clade,N
QDF81570,F-clade,N
QDF81640,V-clade,N
QDF81650,F-clade,N
QDF81670,V-clade,N
QDF81718,F-clade,N
QDF81825,F-clade,N
QDF81854,F-clade,N
QDF81923,F-clade,N
QDH76698,V-clade,N
QDH76735,V-clade,N
QDH76745,V-clade,N
QDJ94428,V-clade,N
QDJ94477,V-clade,N
QDJ94543,V-clade,N
QDJ94587,V-clade,N
QDJ94653,V-clade,N
QDJ94697,V-clade,N
QDJ94807,V-clade,N
QDJ94884,V-clade,N
QDJ94890,V-clade,N
QDJ95824,V-clade,N
QDK57131,V-clade,N
QDK57148,V-clade,N
QDM38563,F-clade,N
QDP14737,V-clade,N
QDP14773,V-clade,N
QDP15668,V-clade,N
QDP16641,V-clade,N
QDP16773,V-clade,N
QDR48147,V-clade,N
QDR48345,V-clade,N
QDR48356,V-clade,N
QDR48488,V-clade,N
QDX16242,V-clade,N
QED55835,F-clade,N
QED55895,F-clade,N
QED55905,F-clade,N
QED55925,V-clade,N
QED94728,V-clade,N
QED94898,V-clade,N
QED94904,V-clade,N
QED94915,V-clade,N
QEH91962,V-clade,N
QEI25990,V-clade,Y
QEI48469,F-clade,N
QEI48478,F-clade,N
QEJ81129,V-clade,N
QEJ81219,V-clade,N
QEJ81309,V-clade,N
QEL53509,V-clade,N
QEM33696,V-clade,N
QEM33715,V-clade,N
QEM33751,V-clade,N
QEM33757,V-clade,N
QEM33760,V-clade,N
QEN96306,V-clade,N
QEN96377,V-clade,N
QEN96476,V-clade,N
QES86936,V-clade,N
QES86947,V-clade,N
QEY10472,V-clade,N
QFO38680,V-clade,N
QFO38691,V-clade,N
QFO38933,V-clade,N
QFQ14497,V-clade,N
QFQ18670,V-clade,N
QFQ23013,V-clade,N
QFQ51109,V-clade,N
QFQ51120,V-clade,N
QFQ51219,V-clade,N
QFR17344,V-clade,N
QFS21246,F-clade,N
QFS21481,F-clade,N
QFX66882,F-clade,N
QFX66898,F-clade,N
QFZ88268,V-clade,N
QGH80875,V-clade,N
QGH80992,V-clade,N
QGH81209,V-clade,N
QGM78864,V-clade,N
QGM79105,V-clade,N
QGP75313,V-clade,N
QGP75347,V-clade,N
QGT51846,V-clade,N
QGT51856,F-clade,N
QGT51875,F-clade,N
QGT51884,V-clade,N
QGT51961,V-clade,N
QGT52001,V-clade,N
QGW43631,V-clade,N
QGW43646,V-clade,N
QGW43702,V-clade,N
QGW43724,V-clade,N
QGW67126,V-clade,N
QHA30781,V-clade,N
QHA30792,V-clade,N
QHA30981,V-clade,N
QHA78016,V-clade,N
QHB92328,F-clade,N
QHI02014,V-clade,N
QHI02080,V-clade,N
QHI02352,V-clade,N
QHI02407,V-clade,N
QHI02429,V-clade,N
QHI02594,V-clade,N
QHI02720,V-clade,N
QHN72335,V-clade,N
QHN72619,V-clade,N
QHN72796,V-clade,N
QHN72822,V-clade,N
QHN73354,V-clade,N
QHN73524,V-clade,N
QHT65033,V-clade,N
QHT65055,V-clade,N
QHT65066,V-clade,N
QHT65099,V-clade,N
QHX37799,V-clade,N
QHX37865,V-clade,N
QHX38503,V-clade,N
QHX38624,V-clade,N
QHX38736,V-clade,N
QHX38822,V-clade,N
QHX39050,V-clade,N
QHX39099,V-clade,N
QHX39210,V-clade,N
QIA57889,V-clade,N
QIA58313,V-clade,N
QIA58535,V-clade,N
QIA58627,V-clade,N
QIA58661,V-clade,N
QIA58672,V-clade,N
QIJ23615,V-clade,N
QIJ23651,V-clade,N
QIJ23717,V-clade,N
QIJ24036,V-clade,N
QIJ24366,V-clade,N
QIJ24388,V-clade,N
QIJ24531,V-clade,N
QIJ24716,V-clade,N
QIJ24760,V-clade,Y
QIJ24892,V-clade,N
QIJ25024,V-clade,N
QIL88188,V-clade,N
QIM55933,V-clade,N
QIQ07339,V-clade,N
QIQ07407,V-clade,N
QIQ07457,V-clade,N
QIQ07496,F-clade,N
QIQ07528,F-clade,N
QIQ07595,V-clade,N
QIQ07607,F-clade,N
QIQ07627,F-clade,N
QIQ07637,V-clade,N
QIQ07695,F-clade,N
QIQ07724,F-clade,N
QIQ07754,V-clade,N
QIQ07784,V-clade,N
QIQ07812,V-clade,N
QIQ07837,V-clade,N
QIQ07847,V-clade,N
QIQ07855,V-clade,N
QIQ07932,F-clade,N
QIQ07942,F-clade,N
QIQ44299,V-clade,N
QIQ44402,V-clade,N
QIQ44633,V-clade,N
QIQ44643,V-clade,N
QIQ45138,V-clade,N
QIQ45204,V-clade,N
QIQ45424,V-clade,N
QIQ45456,V-clade,N
QIQ45479,V-clade,N
QIQ45523,V-clade,N
QIQ45655,V-clade,N
QIQ45749,V-clade,N
QIQ45875,V-clade,N
QIS63247,V-clade,N
QIS63257,F-clade,N
QIS63315,F-clade,N
QIV14162,V-clade,N
QIV14173,V-clade,N
QIV14250,V-clade,N
QIV14272,V-clade,N
QIV14294,V-clade,N
QIV14338,V-clade,N
QIV14426,V-clade,N
QIV14437,V-clade,N
QIV14470,V-clade,N
QIV14558,V-clade,N
QIV14602,V-clade,N
QIV14679,V-clade,N
QIV14844,V-clade,N
QIV14877,V-clade,N
QIZ31734,V-clade,N
QIZ31762,V-clade,N
QIZ31843,V-clade,N
QIZ31960,V-clade,N
QIZ32037,V-clade,N
QIZ32097,V-clade,N
QIZ32185,V-clade,N
QIZ32262,V-clade,N
QIZ32350,V-clade,N
QIZ32416,V-clade,N
QIZ32526,V-clade,N
QIZ32619,V-clade,Y
QIZ32658,V-clade,N
QIZ32735,V-clade,N
QIZ32921,V-clade,N
QIZ32985,V-clade,N
QIZ32999,V-clade,N
QIZ33065,V-clade,N
QIZ33153,V-clade,N
QIZ33180,V-clade,N
QIZ33208,V-clade,N
QJB24145,V-clade,N
QJB24214,F-clade,N
QJB24292,F-clade,N
QJD46829,V-clade,N
QJD46950,V-clade,N
QJI52647,V-clade,N
QJI52707,V-clade,N
QJI52773,V-clade,N
QJI52839,V-clade,N
QJI52893,V-clade,N
QJI52905,V-clade,N
QJI52948,V-clade,N
QJT24308,V-clade,N
QJT24484,V-clade,N
QJT24550,V-clade,N
QJT24594,V-clade,N
QJT24682,V-clade,N
QJX57637,V-clade,N
QJX57659,V-clade,N
AAA52253,clade-split,Y
AAA52256,clade-split,Y
AAA52259,clade-split,Y
AAA52262,clade-split,Y
AAA52264,clade-split,Y
AAA73110,clade-split,Y
AAA73111,clade-split,Y
AAA73112,clade-split,Y
AAF73879,clade-split,Y
AAF73883,clade-split,Y
AAF73886,clade-split,Y
AAG01771,F-clade,N
AAG01789,F-clade,N
AAL26993,clade-split,Y
AAL87896,F-clade,N
ABI54394,F-clade,N
ABI84662,clade-split,Y
ABR15823,clade-split,Y
ABR28640,clade-split,Y
ABR28662,clade-split,Y
ABR28706,clade-split,Y
ABR28739,clade-split,Y
ABV29528,clade-split,Y
ABW71525,clade-split,Y
ABX58661,clade-split,Y
ABY40441,F-clade,N
ABY84688,clade-split,Y
ACA25341,clade-split,Y
ACD88663,F-clade,Y
ACD88707,clade-split,Y
ACE78007,F-clade,N
ACF17145,F-clade,N
ACF25610,clade-split,Y
ACI26608,clade-split,Y
ACK99414,clade-split,Y
ACN50265,clade-split,Y
ACN90988,clade-split,Y
ACP41106,V-clade,N
ACP41927,V-clade,N
ACQ63237,V-clade,N
ACQ63270,V-clade,N
ACQ76348,V-clade,N
ACQ76384,V-clade,N
ACQ99663,V-clade,N
ACQ99666,V-clade,N
ACQ99825,clade-split,Y
ACR18972,V-clade,N
ACR56356,V-clade,N
ACR67152,V-clade,N
